trade_freq,volatility,order_cancel_rate,latency
0.29118990314453064,0.015880789340505283,0.14940948366311085,0.004459902721373789
0.18577517563946847,0.013651326032698344,0.08860306311161387,0.003319545492758959
0.2212969210143454,0.015869322882693656,0.12181586714294936,0.0030842808759405415
0.1855843039956755,0.017840820715114544,0.1334530391806253,0.0027153531758518246
0.25169483108983126,0.019825021490554918,0.13768018273999832,0.0036600879706890394
0.42747125593891133,0.011576316197506032,0.0521059114875313,0.0033886303695756384
0.3208335953214539,0.013630745050948322,0.06838073483589693,0.004182640444268092
0.47214746870869184,0.012951567412984425,0.06278378919567236,0.002358294459733031
0.39287620728420436,0.018507969865662256,0.11496206186599107,0.0026389743332853486
0.39671692447270746,0.016740240152034652,0.12809434613569423,0.0028923227387268897
0.27700545743986016,0.016404108067306945,0.08113575370164905,0.003662678107007925
0.2016882155901147,0.010751459090847909,0.050805935216702236,0.0019450530449862265
0.18467433234598976,0.014578828189205808,0.055533604118086194,0.0019387625570316885
0.4888009058589008,0.010483526718096282,0.07837239420758016,0.0033883578506083557
0.3523496536852134,0.011760016295276093,0.13296861636186802,0.0034821746112693227
0.16947262060037832,0.015044022220366833,0.14386527210279768,0.004535738495079598
0.20497745524783154,0.014543395296254619,0.1322978938410625,0.0041965030728391296
0.20564429887361385,0.01708995481578992,0.13871157867439468,0.0038098554094798905
0.22654207909333823,0.017824130814163147,0.142900460362402,0.0046184150153802134
0.2536696797867355,0.01872951894745589,0.11332141596925242,0.004756866672776909
0.261839180859481,0.019533711204101557,0.13662491099554686,0.004600811011118899
0.2167667697203286,0.012050221455493523,0.1133111478953251,0.0019606111127177892
0.21167786134249958,0.017536565468053864,0.14350543801011906,0.0032974056918548015
0.24193127523018054,0.01296572219773466,0.050942590062493825,0.0017144186926898492
0.3846814189390172,0.018729844205543654,0.12344177802189399,0.003543567379858831
0.3295218000867616,0.01567841846400471,0.10998519588835018,0.0047863957093328136
0.1624869066708231,0.01681064889063559,0.05073578021862488,0.0012179138357847315
0.2281535144284161,0.015129569900506356,0.14304441629708162,0.003507509369382396
0.28422650544404415,0.012425084621930918,0.13492786302688398,0.0034641064546100057
0.1720804407543955,0.01956909443568658,0.09472261153594042,0.003244151014008961
0.1963505981891801,0.019514434491480378,0.12134243103419853,0.001490802686522728
0.11691922284537935,0.01639110346392827,0.14125019008075987,0.00486160135320065
0.15194805237081477,0.014294972056268812,0.057996622878206,0.0012563023984889445
0.17616337398452872,0.01716302029301129,0.08426891862551619,0.0018117161010277308
0.26746927165120105,0.013801763928142334,0.13624664384718893,0.003641641907733516
0.34908968835629706,0.015121749073883736,0.07805504410136137,0.003661646315561906
0.33030481440741066,0.013694468779038934,0.05556518196053713,0.004195349415670197
0.26996306691862304,0.017711176463466566,0.08525288377209195,0.0016415486229881763
0.13873246069717157,0.01973229560719471,0.09935899802709638,0.002541621812843047
0.15109530605052013,0.019660035590423054,0.10502615087097937,0.003585690310540588
0.10277614236053588,0.015595990133681239,0.1351859558308242,0.00431680781062882
0.40996307950367417,0.018993555303366848,0.07641754864475461,0.001887565471191584
0.19675293853218642,0.018897522797108303,0.11871707806181252,0.004909793428249339
0.19299962501936108,0.011996358810309277,0.10170523086937547,0.0036304134673064543
0.2931114313184341,0.016390555612082816,0.0662309368756311,0.002975593761532432
0.21350241062280825,0.011684637454132923,0.0866971788389158,0.004655631722846416
0.39360721493057527,0.01328078254329629,0.13018128417154476,0.002909452292235638
0.4174367895941633,0.018428262943675885,0.06671442342801495,0.0010575653098309626
0.469004959993635,0.013809618544924471,0.11178732310055164,0.002835215388345094
0.358171158254051,0.019187516828652162,0.0972538498270372,0.0032809430195201656
0.47818569733817085,0.0160249288761289,0.1146695509921354,0.0013625223810921376
0.2597778158711762,0.018127594212811612,0.06671075555235886,0.001439562952695991
0.13024539783293038,0.019235279652012736,0.14077533658348423,0.004495741790005882
0.120716989951349,0.018952919400531454,0.061441318375030855,0.0031083797802093104
0.32017589172147354,0.016028542656533504,0.07581007706965384,0.0019356999801618039
0.31234622552282476,0.016442759977719004,0.07095994792251217,0.0025703508317355406
0.134760557379665,0.01905474124896068,0.13006743942688564,0.0010716287029800325
0.30548373671929313,0.015427130017766716,0.12563698078213065,0.004295169151092069
0.3458127299136454,0.011782150002277421,0.12117069714681115,0.004734574070862526
0.34078895060660963,0.015621096279916667,0.14401791084863497,0.002423821297480064
0.4410447121063751,0.012022101094492903,0.06203066493109535,0.0018957030606591438
0.38904902645381667,0.014328556522834084,0.08640277638805258,0.002086160452889588
0.4066167585646997,0.012179695198079663,0.1055381008363949,0.003920556022813401
0.10003333722471322,0.011447058779107582,0.09371011424504885,0.002940367824352828
0.21956494570471374,0.012298938648662626,0.11739908935645227,0.003637471572874523
0.17831776679413178,0.010028960619386504,0.08274868003110569,0.0032387857507900366
0.29930544973400985,0.011980072698746886,0.1366322792091831,0.004137508081670575
0.49153932876134276,0.010879147848424144,0.06365991183590786,0.0045859147302906396
0.30069234536684447,0.01777564612278209,0.1125953546774602,0.003507291075223421
0.22633097634634153,0.01455134725572384,0.10628446854775905,0.004393215316370847
0.3682585236775171,0.011632738545378529,0.07330043688148229,0.004385903579006352
0.2191837848325245,0.0189504302786443,0.08491916248849371,0.001532275460053131
0.4086149483898316,0.015485738272363762,0.13081567250183374,0.0020273059187860707
0.35080836441781116,0.0182426475482211,0.07892891618454989,0.002411640540995092
0.4788141803251569,0.019879561366438724,0.05783424747292085,0.00139654577479666
0.25255142938204833,0.012890463383594602,0.12104689725106939,0.0026045861473250834
0.323382972940612,0.01621968701759756,0.13257082668488845,0.00456058149909689
0.16296852025164316,0.016004165450616593,0.10314844262177411,0.0013205412384612464
0.44668318916007765,0.017636413284174524,0.07462025637399991,0.004940927750071386
0.2681232550625552,0.01198677107908098,0.12273501282642957,0.0016349597543089671
0.48458352862029985,0.010266860821742505,0.12146989244231135,0.00375591493926037
0.19689330767573812,0.012996420015249184,0.10186240169617852,0.0030959131623310493
0.292551411227703,0.012240476437247762,0.12985041802394154,0.0034833181736875483
0.35675950445269755,0.010293784503862135,0.09602120538829786,0.002728426059742671
0.21862308734950556,0.011788501927070595,0.12283719583486698,0.0037878537268842124
0.453766101792772,0.017261684373461365,0.07928756731244195,0.003002641543690841
0.41754384164993386,0.010569916515358489,0.10886989268088562,0.0039459713490565
0.15087612411883589,0.017044039536207124,0.09504117435064446,0.0022987728162217396
0.29648204177715354,0.010196745603274807,0.12493559962736825,0.0017023668736113695
0.14315222390042295,0.017774036445929786,0.14977894929709568,0.004792930271187438
0.40666947989815394,0.010648775507769201,0.12920654151695754,0.0017930995734506978
0.26874666012279724,0.014693760320574577,0.1263043231950125,0.003998084946409528
0.23633119517398413,0.016653840178690628,0.14260801017453087,0.0026911078821018316
0.34142191169586666,0.01955609575971558,0.07833408604116276,0.0040291216324430746
0.3856403130619973,0.01864921379376783,0.09049947966017627,0.002318553954820211
0.23103177682094947,0.013954484832868468,0.1337787497426754,0.002294077071708766
0.18451797367068049,0.011245744832308984,0.13854463589015586,0.004043121971038921
0.3730386210893534,0.011403434169458332,0.11016562888319514,0.004497148563844527
0.40994907845916295,0.019565195018860254,0.09370755407994943,0.0016202372265583837
0.12687992163374215,0.01743793441604493,0.11183324269577963,0.0018428365970817261
0.4949313870338504,0.012341415088691413,0.055604229410581546,0.0030875208834427164
0.11471762091656466,0.011182634115077243,0.12823411053991235,0.0017538148341716422
0.1798546616076553,0.014059384415498923,0.09104987269676325,0.0026439454139020263
0.48581647642075476,0.011459444265909008,0.06143445617616427,0.0010796257078076802
0.46701972171399597,0.010642144484371426,0.05320578550254732,0.0015350214169997903
0.31519751835256904,0.012900388357523787,0.1415789762649643,0.0043903234199927695
0.31393870299811566,0.010349318085995641,0.05437691274184715,0.0020154288266423428
0.16794593338124592,0.011499882999559296,0.10729064814964939,0.002165627462337635
0.3359442647177482,0.011122848550231679,0.1406669469090588,0.004416267365236428
0.11971810468533156,0.015616339463672217,0.09492064977251377,0.003210354446988169
0.3622730841573867,0.01465152788890826,0.13493738392864968,0.004520538245464399
0.396138072393608,0.012440401290770613,0.10199360734635227,0.00357484012455392
0.2661032642453301,0.01684237467447605,0.050153381974619264,0.004147901893706267
0.14384689666023115,0.013545105609634647,0.12192780698982915,0.0023918784166937317
0.21694080213966652,0.01796450257533875,0.12269084279310123,0.002818386890987873
0.26217978923995555,0.010064108754420781,0.12040777581879397,0.00443755324241701
0.4048275969588543,0.012788633189911771,0.14819488736348535,0.0011697272916923517
0.10599965880204124,0.015136084050999126,0.054761039953052176,0.004785436424094205
0.20922717358123755,0.01578031480072104,0.05524492451515276,0.004839049390507613
0.16555819509484096,0.01507893147520678,0.08625298999331583,0.0047725620546736625
0.11708806203779926,0.01647132232071866,0.1319580122445076,0.00127556646272892
0.2512711150763247,0.012058522749027507,0.10956274028292115,0.0022743074702132084
0.12818618840317192,0.015663945070707064,0.10776777221460314,0.0035262398854354485
0.36304171994786005,0.011681122597752818,0.05500145929531547,0.002579270768414379
0.486630823944744,0.018037815418106493,0.0919919511797411,0.004264837081436582
0.13026861912657745,0.014089775462859043,0.14378825772281145,0.0017550792594698183
0.1397621290672352,0.01325728667112076,0.11443962029886325,0.0028682860336308315
0.25459062756386663,0.01691994610657505,0.07126971887319367,0.0035666790924006628
0.41853655130591016,0.012993394273706339,0.12159613054994436,0.0012884421530955802
0.16886645978524956,0.014922542693855269,0.05182227396837355,0.001130706116230074
0.4768967939349382,0.015489925215214171,0.11775052304211932,0.002456958921945681
0.17842176830833645,0.018737794647087868,0.08127721667179597,0.003025643110954582
0.10097931587932929,0.01762868978169238,0.059492054272251085,0.0014377734526875928
0.30606139736343396,0.011896528419290292,0.07057744408468433,0.004671685809237819
0.1962504490008805,0.010167173298236704,0.0509873052915355,0.0036771683595257115
0.2765970417968724,0.019594215388083758,0.0509843975712782,0.0038081823300014687
0.35840408811232594,0.01110174871432951,0.07376788686221235,0.0030396266452893715
0.45533250632847067,0.014186152713729697,0.08534896431614131,0.0015626684577279512
0.19408901128342473,0.01862338567237158,0.08883878261426745,0.0015123960924135257
0.11535984679458783,0.019780496222515976,0.053327064332123975,0.001131210150332175
0.24664736701887158,0.012898025990414216,0.08822239141883764,0.002311671773460714
0.27244992230077264,0.01860265106937684,0.0821634918001207,0.0020271428576427797
0.21392240655326877,0.014726510484706919,0.11655622246541111,0.004831116249583827
0.449807624925742,0.016238837757088384,0.0893240988680937,0.001956054897717355
0.2842205516525833,0.019326735314495077,0.11930866611473709,0.00496942359120054
0.4923007521291364,0.014850957917151249,0.10400951301383426,0.0018505592175187342
0.14146673557286366,0.01485436267976819,0.13681126900476695,0.0037416482988150497
0.3190992238164301,0.016404413958068444,0.08708988085092254,0.0030859180844922353
0.1293349645439554,0.010190411242131537,0.10223612612736444,0.004304928122162916
0.36621186509512904,0.013197829872084859,0.14544427059414,0.004487665925141414
0.17929781689407648,0.016383652460318223,0.05503994390085237,0.0031201236020605553
0.479880839989531,0.016465898832749133,0.12728367810467384,0.0021143694870341227
0.17830152395093607,0.019233117856656178,0.111574867856749,0.0023710012136267397
0.31912367370980715,0.018736252468560873,0.06553170712703911,0.00443581100564323
0.2928247744012539,0.01200809614474994,0.09124178570592481,0.0035005372484057033
0.30688284076984806,0.01941094859488296,0.1117060169704899,0.0015554162648443374
0.1497542036086993,0.018372810421063174,0.14337481871476246,0.003736322113072454
0.32701817404562106,0.018069149343285476,0.13682044138656885,0.0027583611760161383
0.34658279031856437,0.012093566765917125,0.07903488032929767,0.003850001151796935
0.3309767570560732,0.012967438555495182,0.06543035962588648,0.003484391935888317
0.22919027873967393,0.016633679965743567,0.05813777131254736,0.002938324207456249
0.474394658534009,0.016499538516469493,0.08304893636320537,0.0028725679751679147
0.18933845829242268,0.017369884056402777,0.12675067734198298,0.004040554523693075
0.3835900329471037,0.014178134033193863,0.1363921267878103,0.001993156758443152
0.15275154076353706,0.010787719034770726,0.06962700424569401,0.003307740031940677
0.16269172467969167,0.01958327393751904,0.08632370951774168,0.003474490618625267
0.2447284322967713,0.01507924786014722,0.10418740080231784,0.004535937938153489
0.24621307413773585,0.01857904763067386,0.12081224702392254,0.0032542639320896757
0.24166437835635698,0.018124666267476625,0.11562512308698271,0.0018619003816264406
0.3986733919881963,0.01783921377504844,0.10255833765315645,0.004489093394078087
0.11591176404333288,0.011426438399125884,0.08800897988056135,0.004881888885959605
0.19783496558407188,0.014840171105399678,0.12272201218200408,0.0011085656777931252
0.2123407710307777,0.019128127774884457,0.12227486595041126,0.00469068752891482
0.2190017550130662,0.0168231888884931,0.06451949351409421,0.003915379931086255
0.29588286715727663,0.015611365619033389,0.10603362025459466,0.0028858902830243066
0.1413312962567242,0.01001368823656695,0.12835792174135835,0.0035740900481840087
0.46290732298844994,0.015473823855180287,0.09237992138150855,0.001673206707465463
0.311941696875796,0.010769373708689989,0.10389030103417077,0.003081232483018565
0.3102305797209447,0.012250589489736424,0.14454827085747593,0.00275551514990462
0.4485741814965024,0.011284448821218995,0.05948115581795269,0.0026854564907240752
0.3336548782919334,0.013946094780098279,0.05959154976491104,0.002312993787728114
0.32040380434931515,0.017045574683646814,0.08511931544575414,0.0030826205091541476
0.20539190284202485,0.01164475169509776,0.09594599021479239,0.002281049759796207
0.1921052610981759,0.013914896408701954,0.08749400962724077,0.0019128965146218606
0.39223706326340124,0.01225239318824414,0.13369537195720574,0.0031292427695941843
0.47359378658490403,0.015941387387048516,0.10777780752019206,0.0011110680232667858
0.15265941926015053,0.014696922399785747,0.1116911256476783,0.002043058066646556
0.1675941187556742,0.010464662494212592,0.0678627407709764,0.0028131002871938666
0.3622330325160893,0.010387129923954987,0.10230293133596427,0.004140807886067473
0.3293146442616468,0.012210383019871157,0.0899727722792036,0.004711630331259848
0.29288359395354147,0.018761404934604098,0.09889262471756732,0.00209867749255765
0.3022656480118733,0.015409716653423836,0.0821889728912771,0.004328936440283647
0.1889124719055512,0.017256196711363237,0.05244602678229309,0.002184424682695768
0.39928305753565574,0.011251671792825628,0.06424696896050994,0.004997362883663997
0.47906127368603413,0.011395902323344016,0.09345523074769463,0.0024109109302733554
0.4000513491913238,0.018893895710842504,0.10080292918341455,0.004617240949415471
0.13990854420440352,0.01138392399941103,0.14993914593888835,0.00314363686452461
0.47027459027056573,0.012905179430138615,0.14575073172790035,0.0028647996825325955
0.4293440556105269,0.01983133771316844,0.11432530753301622,0.0031931227040460836
0.15397074904530653,0.010177865167797421,0.11656559607468348,0.004997538444645244
0.23060527369535017,0.01756264410796548,0.07772235247913328,0.0011231958882549603
0.47619626583114893,0.017342227744088865,0.11031627586542118,0.0037068901359502524
0.47768597167075055,0.016370272384423904,0.11181430248260965,0.004864232517579197
0.3648667739049921,0.01229035359044229,0.1244094854216923,0.002235692455605252
0.11408670205604331,0.014927823768219196,0.08951955818360476,0.0035033321438586213
0.3156448228247058,0.01001968998563891,0.08941392537845395,0.002245475433636563
0.21413806311677308,0.014862328774794015,0.139233264061245,0.001532726717353894
0.33836798628280274,0.01643700291801577,0.12345189840146722,0.0035701937862587974
0.26291426590644373,0.011330551683478901,0.08496150289076662,0.003869802192100515
0.30988625339626585,0.012505438853097288,0.09709199415383069,0.003993271852659946
0.3849991688199794,0.013814736465255778,0.05757557155004951,0.0028939901034491745
0.4117586846789525,0.018812872744771184,0.13858329353337262,0.001218052262856562
0.13844424117989462,0.017259661042028803,0.1217615659260723,0.002732416367920677
0.3137744625240577,0.012269214868464523,0.13858003351529244,0.004878460100118404
0.41516032749094045,0.018176098651776933,0.07071307475723146,0.0037115721604421424
0.1327157150871995,0.014224976184492928,0.13276783844523643,0.0027465624157114264
0.1075875040340013,0.013390103928931045,0.06791215078042781,0.002077385417045009
0.42629089843139345,0.010057002274461282,0.05358797252704972,0.0020177429484335603
0.3124680675501517,0.014802007650313212,0.08283042267296722,0.003387069795981771
0.3537586848769241,0.011708374738042851,0.130593916754161,0.0011073736433841526
0.49596227068869936,0.012041610596423993,0.13136943828365152,0.003384859388869353
0.43346042856504485,0.011384737571967488,0.06482418481807126,0.0030307475600304568
0.20276004301245454,0.01819464969363215,0.12144454473636225,0.004262607731328718
0.2731797908949588,0.01780690037203338,0.1432678018686386,0.003458113293417117
0.46094500106250824,0.019723369365772778,0.05161077820786774,0.003496121650052668
0.2908635684718389,0.019618448300283572,0.12008898827011544,0.0033191306216688215
0.1716776810856518,0.01637022950458595,0.12412871624603672,0.0024694445605059007
0.35619387826794446,0.011209477213103019,0.13827575884152182,0.0010103812208170995
0.31109004620066816,0.017934843373103977,0.141557064970594,0.0026588267028213033
0.22051233851604668,0.018928335523520995,0.14939136864737063,0.0034640905323157557
0.3265891574005524,0.014866519533221201,0.053156244447065175,0.003032395611774984
0.4408695776720649,0.018778366185260978,0.07296387238197447,0.001142327630563016
0.23605004177200328,0.016900373282365336,0.1337494286508428,0.004822608099108762
0.23570297790635047,0.014803963733472477,0.09391615650202055,0.003915583785754784
0.13631621029465132,0.012417700341140238,0.12381498376957609,0.002036563418360284
0.3023159000157325,0.018628094404447286,0.13084584684833422,0.003936201625417008
0.22069524094368975,0.018445551802852865,0.12079100305742112,0.0016777829066298123
0.38763503278101863,0.017035360590336578,0.05045975907738044,0.0017435858667932207
0.33016336447900074,0.014064439652071586,0.12409952871081308,0.004735799952573561
0.21658856753447076,0.01451273575510659,0.09212358580943017,0.0022491314579600437
0.29647775700168877,0.011430238265323273,0.10546318078378283,0.0015039909185818306
0.406104643716641,0.012739768462160806,0.10982554680184047,0.004216740570744227
0.10685741061705532,0.012608426645255693,0.10344924418377122,0.0019606492604309234
0.21587315591160197,0.014144898796663042,0.07395316115727096,0.00238441061309317
0.15285134420566512,0.013672742106778896,0.07309640379247898,0.004160452270299864
0.4544027575246419,0.010726373515416778,0.08460591843158391,0.0017222537334867659
0.4626351152939522,0.010982540319681797,0.061275800896937044,0.004329584316527545
0.1764663844732847,0.0108537223513187,0.05226763745997546,0.003119004904948731
0.24628926456405664,0.011734680084701224,0.1184738304555892,0.002091098514566115
0.47476530778406223,0.019260823115569134,0.10493575939621795,0.004876530732622966
0.1523482804762571,0.01951635347707753,0.08224316752564956,0.0039914403716090185
